기간,품목코드,품목명,반입_금액(1000달러),반입_금액_증가율(퍼센트),반입_중량(kg),반입_중량_증가율(퍼센트),반출_금액(1000달러),반출_금액_증가율(퍼센트),반출_중량(kg),반축_중량_증가율(퍼센트),반출입_금액(1000달러),반출입_금액_증가율(퍼센트),반출입_중량(kg),반출입_중량_증가율(퍼센트)
2008,75,제75류 니켈과 그 제품,,,,,59.142,,2203,,59.142,-98.068,2203,-97.681
2008,76,제76류 알루미늄과 그 제품,2980.787,-77.137,1320220,-76.458,3649.096,-32.719,577862.2,-48.295,6629.883,-64.088,1898082.2,-71.778
2008,78,제78류 연(鉛)과 그 제품,,,,,52.56,903.628,3949,1545.416,52.56,-58.686,3949,-90.025
2008,79,제79류 아연과 그 제품,70477.161,-35.454,34517736,4.848,793.749,-18.916,4930123,1182.48,71270.91,-35.307,39447859,18.44
2008,80,제80류 주석과 그 제품,,,,,79.499,26757.77,1994,10977.777,79.499,26757.77,1994,10977.777
2008,81,"제81류 기타 비금속, 서메트, 이들의 제품",,,,,0.039,-99.956,100,-99.536,0.039,-99.956,100,-99.536
2008,82,제82류 비금속제의 공구·도구·칼붙이·스푼과 포크 및 이들의 부분품,12764.893,-1.186,865000,167.539,23223.113,41.861,2497420.3,79.398,35988.006,22.874,3362420.3,96.01
2008,83,제83류 비금속제의 각종 제품,429.58,7.06,299967,151.755,1630.341,-3.741,329604,5.524,2059.921,-1.673,629571,45.903
2008,84,제84류 원자로·보일러와 기계류 및 이들의 부분품,27569.041,61.063,4889084.8,28.095,100752.868,36.92,19726633.1,54.559,128321.909,41.476,24615717.9,48.467
2008,85,"제85류 전기기기와 그 부분품, 녹음기와 음성재생기·텔레비젼의 영상 및 음성의 기록기와 재생기 및 이들의 부분품과 부속품",91400.716,225.367,5839393.9,36.789,108972.482,30.364,7547623.1,14.379,200373.198,79.413,13387017,23.182
2008,86,"제86류 철도 또는 궤도용의 기관차·차량과 이들의 부분품, 철도 또는 궤도용의 장비품과 그 부분품 및 기계식(전기기계식을 포함한다)의 각종 교통신호용 기기",20.898,-81.404,28800,1100,131.897,-14.476,1668952,2408.231,152.795,-42.688,1697752,2362.687
2008,87,제87류 철도 또는 궤도용 외의 차량 및 그 부분품과 부속품,9027.94,399.87,1621094.7,434.834,23846.683,-21.657,5948682.5,-10.1,32874.623,1.952,7569777.2,9.387
2008,88,제88류 항공기와 우주선 및 이들의 부분품,998.85,12741.99,28135,705.698,59.247,1605.44,2249,542.571,1058.097,9303.634,30384,690.838
2008,89,제89류 선박과 수상 구조물,388,331.111,95000,630.769,1911.543,85.882,393214,-54.372,2299.543,105.617,488214,-44.19
2008,90,제90류 광학기기·사진용기기·영화용기기·측정기기·검사기기·정밀기기와 의료용기기 및 이들의 부분품과 부속품,3606.825,-67.274,15243.8,-43.715,6643.373,-61.67,314599.6,57.808,10250.198,-63.848,329843.4,45.665
2008,91,제91류 시계와 그 부분품,7775.754,163.469,36660.4,26.555,4151.295,-58.59,8032.1,-21.972,11927.049,-8.084,44692.5,13.831
2008,92,제92류 악기 및 그 부분품과 부속품,0.302,-98.513,50,-98.858,6.707,-90.366,6516,-35.657,7.009,-92.206,6566,-54.739
2008,94,"제94류 가구와 침구·매트리스·매트리스서포트·쿠션과 이와 유사한 물품, 다른 류에 분류되지 아니한 램프와 조명기구, 조명용 사인·조명용 네임플레이트와 이와 유사한 물품 및 조립식 건축물",8642.012,391.329,1868017.4,89.441,9350.781,-5.526,3387479,-16.207,17992.793,54.356,5255496.4,4.508
2008,95,제95류 완구·유희용구·운동용구 및 이들의 부분품과 부속품,291.361,745.652,28222.4,174.03,412.209,85.823,41396.5,194.964,703.57,174.529,69618.9,186.104
2008,96,제96류 잡 품,3106.58,113.1,668802.5,36.019,6543.516,45.279,520196,-26.17,9650.096,61.862,1188998.5,-0.609
2008,97,제 97류 예술품·수집품과 골동품,23.271,-97.409,15100,155.326,27.603,-92.122,200,-90.123,50.874,-95.926,15300,92.719
2009,1,제1류 산 동물,2728.118,-3.809,197631,-2.534,,,,,2728.118,-3.809,197631,-2.534
2009,2,제2류 육과 식용설육,,,,,7.476,-95.233,2310,-97.572,7.476,-95.233,2310,-97.572
2009,3,제3류 어류·갑각류·연체동물 및 기타 수생무척추동물,131057.533,17.456,69809228.1,21.671,775.822,-42.339,224981.7,-47.069,131833.355,16.743,70034209.8,21.166
2009,4,제4류 낙농품·조란·천연꿀 및 다른 류에 분류되지 아니한 식용의 동물성 생산품,,,,,382.631,-61.96,111876.3,-71.241,382.631,-61.96,111876.3,-71.241
2009,5,제5류 다른 류에 분류되지 아니한 동물성 생산품,148.185,36.792,97710,210.505,157.842,-8.767,11384,-32.912,306.027,8.775,109094,125.228
2009,6,"제6류 산 수목과 기타의 식물, 인경·뿌리 와 이와 유사한 물품 및 절화와 장식용의 잎",10.632,,2260,,1263.752,4.844,1578376.7,125.828,1274.384,5.726,1580636.7,126.151
2009,7,제7류 식용의 채소·뿌리 및 괴경,40776.849,-29.563,15337768.4,5.937,11314.595,-39.279,11527485.1,0.972,52091.444,-31.929,26865253.5,3.748
2009,8,제8류 식용의 과실 및 견과류와 감귤류 또는 멜론의 껍질,1623.304,45.26,285670,28.582,798.523,-81.122,780748.7,-92.247,2421.827,-54.711,1066418.7,-89.639
2009,9,제9류 커피·차·마태 및 향신료,0.456,-85.714,120,-95.637,5.233,-96.544,1576.5,-93.118,5.689,-96.32,1696.5,-93.388
2009,10,제10류 곡물,84.452,-13.281,107320,-17.318,500.222,-56.972,381307.6,-21.073,584.674,-53.595,488627.6,-20.278
2009,11,"제11류 제분공업의 생산품과 맥아, 전분, 이눌린 및 밀의 글루텐",,,,,1399.25,-68.749,1999570.5,-67.1,1399.25,-68.749,1999570.5,-67.1
2009,12,"제12류 채유용에 적합한 종자와 과실, 각종의 종자와 과실, 공업용 또는 의약용의 식물, 짚과 사료용 식물",6306.878,-34.243,5361332.5,3.602,2490.837,-30.637,2742270.6,-44.048,8797.715,-33.261,8103603.1,-19.575
2009,13,제13류 락·검·수지 및 기타의 식물성 액즙과 엑스,304.348,44.828,16316.5,-17.342,,,,,304.348,7.448,16316.5,-34.313
2009,14,제14류 식물성 편조물용 재료와 다른 류에 분류되지 아니한 식물성 생산품,7.045,249.454,2262,0.31,1.542,,1900,,8.587,325.942,4162,84.567
2009,15,"제15류 동식물성 유지 및 이들의 분해생산물, 조제식용지와 동식물성의 납",433.667,85.403,177232.3,177.124,5266.545,-55.479,4897715.6,-32.465,5700.212,-52.747,5074947.9,-30.632
2009,16,제16류 육류·어류·갑각류·연체동물 또는 기타 수생무척추동물의 조제품,16366.494,-24.207,4209713.7,-19.782,1055.947,-48.119,294371.8,-52.456,17422.441,-26.267,4504085.5,-23.231
2009,17,제17류 당류와 설탕과자,,,,,51.342,-80.417,60178,-22.847,51.342,-80.417,60178,-22.847
2009,18,제18류 코코아와 그 조제품,,,,,3.093,-99.039,1420,-97.145,3.093,-99.039,1420,-97.145
2009,19,제19류 곡물·분·전분 또는 밀크의 조제품과 베이커리 제품,69.3,-31.299,90000,-34.309,5365.09,-12.184,2058458.7,6.325,5434.39,-12.494,2148458.7,3.639
2009,20,제20류 채소·과실·견과류 또는 식물의 기타 부분의 조제품,1018.822,-11.732,916922,-17.134,1591.896,-40.079,926935.5,-6.064,2610.718,-31.493,1843857.5,-11.916
2009,21,제21류 각종의 조제식료품,245.648,34.894,164693.2,-5.447,339.262,-85.796,109344.8,-85.825,584.91,-77.247,274038,-71.019
2009,22,제22류 음료·알콜 및 식초,89.287,-88.997,214626,-94.215,361.596,-67.915,378077.9,31.105,450.883,-76.74,592703.9,-85.178
2009,23,제23류 식품 공업에서 생기는 잔재물 및 웨이스트와 조제사료,221.259,54.853,424620,63.252,391.2,-94.848,565182,-92.576,612.459,-92.084,989802,-87.428
2009,24,제24류 담배와 제조한 담배대용물,181.045,65.714,15450,93.609,601.486,-63.151,23399,-65.778,782.531,-55.067,38849,-49.12
2009,25,"제25류 소금, 황, 토석류 및 석고·석회와 시멘트",7835.542,-89.513,1716300352,-88.558,3102.317,-71.399,21418528.6,-85.18,10937.859,-87.217,1737718881,-88.526
2009,27,"제27류 광물성 연료, 광물유와 이들의 증류물, 역청물질 및 광물성 왁스",30464.916,21.171,467965045,86.233,18240.449,-53.915,20528185.9,-50.286,48705.365,-24.747,488493230.9,66.965
2009,28,제28류 무기화학품 및 귀금속·희토류금속·방사성원소 또는 동위원소의 유기 또는 무기화합물,0.256,19.069,270,100,142.243,-61.697,459558.9,-16.414,142.499,-61.65,459828.9,-16.386
2009,29,제29류 유기화학품,,,,,131.559,-42.341,209018.2,163.084,131.559,-42.341,209018.2,163.084
2009,30,제30류 의료용품,1.162,-80.799,116,-55.555,20532.115,43.641,797775.7,99.519,20533.277,43.588,797891.7,99.418
2009,31,제31류 비료,,,,,420.316,-80.197,880222.6,-78.911,420.316,-80.197,880222.6,-78.911
2009,32,"제32류 유연 또는 염색엑스, 탄닌과 그들의 유도체, 염료·안료와 기타 착색제, 페인트와 바니쉬, 퍼티와 기타 매스틱 및 잉크",31.596,-48.07,5623.5,63.094,4098.238,-17.112,1270554.1,-38.171,4129.834,-17.489,1276177.6,-38.002
2009,33,제33류 정유와 레지노이드 및 조제향료와 화장품류 또는 화장용품류,94.506,1236.907,7103.5,730.818,56.901,-97.2,13380.9,-90.207,151.407,-92.576,20484.4,-85.101
2009,34,제34류 비누·유기계면활성제·조제세제·조제윤활제·인조왁스·조제왁스·광택 또는 연마조제품·양초와 이와 유사한 물품·조형용 페이스트·치과용왁스와 플라스터를 기제로 한 치과용 조제품,687.121,1222.607,170445.2,2164.149,1241.051,-57.887,310361.8,-84.113,1928.172,-35.704,480807,-75.483
2009,35,"제35류 단백질계 물질, 변성전분, 글루 및 효소",119.293,2722.834,51713.3,2772.961,247.703,-47.984,102456.6,48.283,366.996,-23.611,154169.9,117.461
2009,36,제36류 화약류·화공품·성냥·발화성 합금 및 특정 가연성 조제품,,,,,11.641,-96.491,4001,-96.502,11.641,-96.491,4001,-96.502
2009,37,제37류 사진용 또는 영화용의 재료,1.236,,90,,180.205,25.836,45168,202.086,181.441,26.699,45258,202.688
2009,38,제38류 각종 화학공업 생산품,12.089,37.453,42987.3,643.467,2353.958,16.19,1707314.1,-58.23,2366.047,16.282,1750301.4,-57.239
2009,39,제39류 플라스틱과 그 제품,10358.599,14.377,3412463.2,37.468,20123.678,-10.248,12023400.4,-8.931,30482.277,-3.163,15435863.6,-1.588
2009,40,제40류 고무와 그 제품,106.471,-84.835,62360.7,-43.336,1159.174,-89.04,161115.8,-96.504,1265.645,-88.778,223476.5,-95.264
2009,41,제41류 원피(모피를 제외한다)와 가죽,160.58,170.313,6789,242.36,1701.954,-46.531,132669.5,-58.055,1862.534,-42.558,139458.5,-56.183
2009,42,제42류 가죽제품·마구·여행용구·핸드백 및 이와 유사한 용기와 동물의 거트(누에의 거트를 제외한다)의 제품,15536.989,45.303,7008837.1,171.844,10122.71,185.288,5334658.9,124.116,25659.699,80.181,12343496,148.933
2009,43,제43류 모피와 인조모피 및 이들의 제품,1763.584,-62.333,11052.5,-31.331,1439.145,-72.283,14693.8,-43.478,3202.729,-67.565,25746.3,-38.833
2009,44,제44류 목재와 그 제품 및 목탄,221.819,53.313,119734,85.375,834.079,-85.29,730607.3,-87.413,1055.898,-81.841,850341.3,-85.512
2009,46,제46류 짚·에스파르토 또는 기타 조물재료의 제품과 농세공물 및 지조세공물,1792.188,14.676,5545426,19.165,1.615,1618.085,942.3,31310,1793.803,14.773,5546368.3,19.185
2009,47,"제47류 목재 또는 기타 섬유질 셀룰로스재료의 펄프, 회수한 지 또는 판지(웨이스트와 스크랩)",85.271,59.962,938320,24.594,,,,,85.271,59.962,938320,24.594
2009,48,"제48류 지와 판지, 제지용 펄프, 지 또는 판지의 제품",627.018,-37.731,380392.3,-26.643,8286.243,-24.61,2919033.6,-11.897,8913.261,-25.711,3299425.9,-13.893
2009,49,"제49류 인쇄서적·신문·회화 및 기타의 인쇄물, 수제문서·타이프문서 및 도면",3.791,-97.765,1243.3,-81.964,87.938,-85.304,8199.8,-94.263,91.729,-88.056,9443.1,-93.697
2009,50,제50류 견,781.584,57.156,27478.9,49.86,1146.065,18.726,34623,-21.918,1927.649,31.793,62101.9,-0.92
2009,51,제51류 양모·섬수모 또는 조수모·마모사 및 이들의 직물,115.507,-15.625,1904.4,-61.843,14526.908,-2.644,455545.9,8.833,14642.415,-2.762,457450.3,8
2009,52,제52류 면,817.159,49.42,122335.7,46.919,67072.015,67.589,8108850.5,105.197,67889.174,67.344,8231186.2,103.994
2009,53,제53류 기타 식물성 방직용 섬유와 지사 및 지사의 직물,26.99,212.348,1714.4,38.817,336.547,86.499,55127.7,-33.983,363.537,92.249,56842.1,-32.922
2009,54,제54류 인조필라멘트,120.401,94.559,8285.3,297.758,31190.22,61.747,3328038.6,46.672,31310.621,61.852,3336323.9,46.903
2009,55,제55류 인조스테이플섬유,9242.496,653.009,2538590.4,2391.046,106511.77,35.872,11374157.6,77.657,115754.266,45.386,13912748,113.903
2009,56,제56류 워딩·펠트 및 부직포·특수사·끈·코디지·로프 및 케이블과 이들의 제품,2134.175,228.268,952405.5,268.09,6870.074,17.525,2243248.2,78.781,9004.249,38.617,3195653.7,111.145
2009,57,제57류 양탄자류와 기타 방직용 섬유제의 바닥깔개,228.026,5410.536,36847,11032.024,75.972,4288.908,7959,1688.539,303.998,5079.723,44806,5673.969
2009,58,"제58류 특수직물, 터후트한 섬유직물, 레이스, 태피스트리, 트리밍과 자수포",4788.962,114.746,651367,178.592,2038.498,-10.23,302052.2,11.378,6827.46,51.692,953419.2,88.795
2009,59,제59류 침투·도포·피복 또는 적층한 방직용 섬유의 직물 ; 공업용의 방직용 섬유제품,21.563,,450,,746.293,55.561,66507.4,115.913,767.856,60.056,66957.4,117.374
2009,60,제60류 메리야스 편물과 뜨게질 편물,,,,,5623.706,45.44,589333.8,72.8,5623.706,44.631,589333.8,71.308
2009,61,제61류 의류와 그 부속품(메리야스 편물 또는 뜨게질 편물의 것에 한한다),73971.843,33.556,6107785.9,48.967,4004.794,-62.568,691707.2,-48.871,77976.637,17.994,6799493.1,24.693
2009,62,제62류 의류와 그 부속품(메리야스 편물 또는 뜨게질 편물의 것을 제외한다),308809.776,23.229,17847931.9,21.706,24946.935,-10.756,2149075.4,-8.176,333756.711,19.818,19997007.3,17.593
2009,63,"제63류 제품으로 된 방직용 섬유의 기타 물품, 세트, 사용하던 의류·사용하던 방직용 섬유제품 및 넝마",7052.624,129.859,2245480.7,257.061,3283.126,-5.677,1201257.5,277.217,10335.75,57.822,3446738.2,263.837
2009,64,제64류 신발류·각반 및 이와 유사한 것과 이들의 부분품,30580.867,36.903,2557619.1,66.525,17543.785,4.141,2288654.6,4.215,48124.652,22.817,4846273.7,29.859
2009,65,제65류 모자류와 그 부분품,1299.962,272.021,76201.8,26.402,257.16,84.644,22334.3,271.526,1557.122,218.622,98536.1,48.629
2009,66,제66류 산류·지팡이·시트스틱·채찍 및 이들의 부분품,18.792,912.5,567,2477.272,0.008,-99.794,2,-99.27,18.8,226.956,569,92.229
2009,67,"제67류 조제우모와 솜털 및 그 제품, 조화, 인모제품",,,,,9.209,-72.695,1319,-72.394,9.209,-72.695,1319,-72.394
2009,68,제68류 석·플라스터·시멘트·석면·운모 또는 이와 유사한 재료의 제품,218.838,130.506,2978098.7,1954.782,4695.143,-36.594,11707755.2,-55.533,4913.981,-34.479,14685853.9,-44.528
2009,69,제69류 도자제품,844.743,5923.122,113962,9905.443,909.758,-70.23,468588.2,-90.746,1754.501,-42.85,582550.2,-88.498
2009,70,제70류 유리와 유리제품,2479.097,-42.33,8535504.5,-38.148,1749.306,-71.048,1411680.1,27.81,4228.403,-59.11,9947184.6,-33.26
2009,71,"제71류 천연 또는 양식진주·귀석 또는 반귀석·귀금속·귀금속을 입힌 금속 및 이들의 제품, 모조신변장식용품과 주화",963.575,820.073,251.4,275.223,798.847,-21.231,347,-91.331,1762.422,57.513,598.4,-85.298
2009,72,제72류 철강,692.994,-84.026,1203851.5,-81.289,8496.973,-79.937,7271015.1,-83.849,9189.967,-80.317,8474866.6,-83.529
2009,73,제73류 철강의 제품,5792.714,-45.619,4859176.5,11.43,21277.319,-74.567,8613248.3,-85.315,27070.033,-71.297,13472424.8,-78.621
2009,74,제74류 동과 그 제품,130.74,-39.046,29306,-58.305,1021.087,-91.607,115574.4,-92.861,1151.827,-90.696,144880.4,-91.423
2009,76,제76류 알루미늄과 그 제품,1180.385,-60.4,514543.9,-61.025,1463.23,-59.901,610756.1,5.692,2643.615,-60.125,1125300,-40.713
2009,78,제78류 연(鉛)과 그 제품,,,,,39.601,-24.655,2854,-27.728,39.601,-24.655,2854,-27.728
2009,79,제79류 아연과 그 제품,18831.2,-73.28,11338098,-67.152,0.935,-99.882,546,-99.988,18832.135,-73.576,11338644,-71.256
2009,81,"제81류 기타 비금속, 서메트, 이들의 제품",,,,,5.336,13582.051,408,308,5.336,13582.051,408,308
2009,82,제82류 비금속제의 공구·도구·칼붙이·스푼과 포크 및 이들의 부분품,735.3,-94.239,101883.1,-88.221,4138.922,-82.177,712198.2,-71.482,4874.222,-86.455,814081.3,-75.788
2009,83,제83류 비금속제의 각종 제품,3146.709,632.508,103279,-65.569,2057.068,26.174,170796.3,-48.181,5203.777,152.62,274075.3,-56.466
2009,84,제84류 원자로·보일러와 기계류 및 이들의 부분품,31323.842,13.619,5339131.9,9.205,62708.966,-37.759,7548115.8,-61.736,94032.808,-26.721,12887247.7,-47.646
2009,85,"제85류 전기기기와 그 부분품, 녹음기와 음성재생기·텔레비젼의 영상 및 음성의 기록기와 재생기 및 이들의 부분품과 부속품",122046.208,33.528,8877144.3,52.021,182143.235,67.146,9690995.7,28.397,304189.443,51.811,18568140,38.702
2009,86,"제86류 철도 또는 궤도용의 기관차·차량과 이들의 부분품, 철도 또는 궤도용의 장비품과 그 부분품 및 기계식(전기기계식을 포함한다)의 각종 교통신호용 기기",8,-61.718,4280,-85.138,31.942,-75.782,29891,-98.208,39.942,-73.859,34171,-97.987
2009,87,제87류 철도 또는 궤도용 외의 차량 및 그 부분품과 부속품,7568.318,-16.167,1347984.1,-16.847,16596.82,-30.401,3468112.5,-41.699,24165.138,-26.493,4816096.6,-36.377
2009,88,제88류 항공기와 우주선 및 이들의 부분품,1991.463,99.375,44846.3,59.396,237.446,300.773,4912,118.408,2228.909,110.652,49758.3,63.764
2009,90,제90류 광학기기·사진용기기·영화용기기·측정기기·검사기기·정밀기기와 의료용기기 및 이들의 부분품과 부속품,4414.138,22.382,233857.2,1434.113,4870.783,-26.682,334118.3,6.204,9284.921,-9.417,567975.5,72.195
